Category ID	Category Name	Description	Parent ID	Parent Name	Default Location ID	Keywords	Category Path	Parts	structural
28	Anti-Static, ESD, Clean Room Products				1		Anti-Static, ESD, Clean Room Products	0	0
605	Anti-Static, ESD Bags, Materials		28	Anti-Static, ESD, Clean Room Products	1		Anti-Static, ESD, Clean Room Products/Anti-Static, ESD Bags, Materials	0	0
603	Anti-Static, ESD, Clean Room Accessories		28	Anti-Static, ESD, Clean Room Products	1		Anti-Static, ESD, Clean Room Products/Anti-Static, ESD, Clean Room Accessories	0	0
610	Anti-Static, ESD Clothing		28	Anti-Static, ESD, Clean Room Products	1		Anti-Static, ESD, Clean Room Products/Anti-Static, ESD Clothing	0	0
607	Anti-Static, ESD Device Containers		28	Anti-Static, ESD, Clean Room Products	1		Anti-Static, ESD, Clean Room Products/Anti-Static, ESD Device Containers	0	0
606	Anti-Static, ESD Grounding Mats		28	Anti-Static, ESD, Clean Room Products	1		Anti-Static, ESD, Clean Room Products/Anti-Static, ESD Grounding Mats	0	0
604	Anti-Static, ESD Straps, Grounding Cords		28	Anti-Static, ESD, Clean Room Products	1		Anti-Static, ESD, Clean Room Products/Anti-Static, ESD Straps, Grounding Cords	0	0
611	Clean Room Swabs and Brushes		28	Anti-Static, ESD, Clean Room Products	1		Anti-Static, ESD, Clean Room Products/Clean Room Swabs and Brushes	0	0
608	Clean Room Treatments, Cleaners, Wipes		28	Anti-Static, ESD, Clean Room Products	1		Anti-Static, ESD, Clean Room Products/Clean Room Treatments, Cleaners, Wipes	0	0
609	Ionizer Equipment		28	Anti-Static, ESD, Clean Room Products	1		Anti-Static, ESD, Clean Room Products/Ionizer Equipment	0	0
1016	Modular ESD Desks, Workstations		28	Anti-Static, ESD, Clean Room Products	1		Anti-Static, ESD, Clean Room Products/Modular ESD Desks, Workstations	0	0
612	Monitors, Testers		28	Anti-Static, ESD, Clean Room Products	1		Anti-Static, ESD, Clean Room Products/Monitors, Testers	0	0
10	Audio Products				1		Audio Products	0	0
159	Accessories		10	Audio Products	1		Audio Products/Accessories	0	0
157	Alarms, Buzzers, and Sirens		10	Audio Products	1		Audio Products/Alarms, Buzzers, and Sirens	0	0
998	Amplifiers		10	Audio Products	1		Audio Products/Amplifiers	0	0
160	Buzzer Elements, Piezo Benders		10	Audio Products	1		Audio Products/Buzzer Elements, Piezo Benders	0	0
1001	Guitar Parts, Accessories		10	Audio Products	1		Audio Products/Guitar Parts, Accessories	0	0
158	Microphones		10	Audio Products	1		Audio Products/Microphones	0	0
156	Speakers		10	Audio Products	1		Audio Products/Speakers	0	0
6	Battery Products				1		Battery Products	0	0
90	Batteries Non-Rechargeable (Primary)		6	Battery Products	1		Battery Products/Batteries Non-Rechargeable (Primary)	0	0
91	Batteries Rechargeable (Secondary)		6	Battery Products	1		Battery Products/Batteries Rechargeable (Secondary)	0	0
85	Battery Chargers		6	Battery Products	1		Battery Products/Battery Chargers	0	0
86	Battery Holders, Clips, Contacts		6	Battery Products	1		Battery Products/Battery Holders, Clips, Contacts	0	0
89	Battery Packs		6	Battery Products	1		Battery Products/Battery Packs	0	0
87	Battery Product Accessories		6	Battery Products	1		Battery Products/Battery Product Accessories	0	0
88	Cigarette Lighter Assemblies		6	Battery Products	1		Battery Products/Cigarette Lighter Assemblies	0	0
27	Boxes, Enclosures, Racks				1		Boxes, Enclosures, Racks	0	0
589	Backplanes		27	Boxes, Enclosures, Racks	1		Boxes, Enclosures, Racks/Backplanes	0	0
595	Box Accessories		27	Boxes, Enclosures, Racks	1		Boxes, Enclosures, Racks/Box Accessories	0	0
596	Box Components		27	Boxes, Enclosures, Racks	1		Boxes, Enclosures, Racks/Box Components	0	0
594	Boxes		27	Boxes, Enclosures, Racks	1		Boxes, Enclosures, Racks/Boxes	0	0
960	Cams		27	Boxes, Enclosures, Racks	1		Boxes, Enclosures, Racks/Cams	0	0
600	Card Guide Accessories		27	Boxes, Enclosures, Racks	1		Boxes, Enclosures, Racks/Card Guide Accessories	0	0
591	Card Guides		27	Boxes, Enclosures, Racks	1		Boxes, Enclosures, Racks/Card Guides	0	0
601	Card Rack Accessories		27	Boxes, Enclosures, Racks	1		Boxes, Enclosures, Racks/Card Rack Accessories	0	0
588	Card Racks		27	Boxes, Enclosures, Racks	1		Boxes, Enclosures, Racks/Card Racks	0	0
975	Evaluation, Development Board Enclosures		27	Boxes, Enclosures, Racks	1		Boxes, Enclosures, Racks/Evaluation, Development Board Enclosures	0	0
590	Handles		27	Boxes, Enclosures, Racks	1		Boxes, Enclosures, Racks/Handles	0	0
973	Latches, Locks		27	Boxes, Enclosures, Racks	1		Boxes, Enclosures, Racks/Latches, Locks	0	0
593	Patchbay, Jack Panel Accessories		27	Boxes, Enclosures, Racks	1		Boxes, Enclosures, Racks/Patchbay, Jack Panel Accessories	0	0
592	Patchbay, Jack Panels		27	Boxes, Enclosures, Racks	1		Boxes, Enclosures, Racks/Patchbay, Jack Panels	0	0
598	Rack Accessories		27	Boxes, Enclosures, Racks	1		Boxes, Enclosures, Racks/Rack Accessories	0	0
599	Rack Components		27	Boxes, Enclosures, Racks	1		Boxes, Enclosures, Racks/Rack Components	0	0
597	Racks		27	Boxes, Enclosures, Racks	1		Boxes, Enclosures, Racks/Racks	0	0
602	Rack Thermal Management		27	Boxes, Enclosures, Racks	1		Boxes, Enclosures, Racks/Rack Thermal Management	0	0
1097	Storage		27	Boxes, Enclosures, Racks	1		Boxes, Enclosures, Racks/Storage	0	0
1098	Storage Accessories		27	Boxes, Enclosures, Racks	1		Boxes, Enclosures, Racks/Storage Accessories	0	0
21	Cable Assemblies				1		Cable Assemblies	0	0
2038	Barrel Connector Cables		21	Cable Assemblies	1		Cable Assemblies/Barrel Connector Cables	0	0
463	Barrel Audio Cables		2038	Barrel Connector Cables	1		Cable Assemblies/Barrel Connector Cables/Barrel Audio Cables	0	0
464	Barrel Power Cables		2038	Barrel Connector Cables	1		Cable Assemblies/Barrel Connector Cables/Barrel Power Cables	0	0
459	Between Series Adapter Cables		21	Cable Assemblies	1		Cable Assemblies/Between Series Adapter Cables	0	0
448	Circular Cable Assemblies		21	Cable Assemblies	1		Cable Assemblies/Circular Cable Assemblies	0	0
456	Coaxial Cables (RF)		21	Cable Assemblies	1		Cable Assemblies/Coaxial Cables (RF)	0	0
466	D-Shaped, Centronics Cables		21	Cable Assemblies	1		Cable Assemblies/D-Shaped, Centronics Cables	0	0
461	D-Sub Cables		21	Cable Assemblies	1		Cable Assemblies/D-Sub Cables	0	0
449	Fiber Optic Cables		21	Cable Assemblies	1		Cable Assemblies/Fiber Optic Cables	0	0
454	Firewire Cables (IEEE 1394)		21	Cable Assemblies	1		Cable Assemblies/Firewire Cables (IEEE 1394)	0	0
458	Flat Flex Jumpers, Cables (FFC, FPC)		21	Cable Assemblies	1		Cable Assemblies/Flat Flex Jumpers, Cables (FFC, FPC)	0	0
457	Flat Flex Ribbon Jumpers, Cables		21	Cable Assemblies	1		Cable Assemblies/Flat Flex Ribbon Jumpers, Cables	0	0
453	Jumper Wires, Pre-Crimped Leads		21	Cable Assemblies	1		Cable Assemblies/Jumper Wires, Pre-Crimped Leads	0	0
465	LGH Cables		21	Cable Assemblies	1		Cable Assemblies/LGH Cables	0	0
451	Modular Cables		21	Cable Assemblies	1		Cable Assemblies/Modular Cables	0	0
460	Pluggable Cables		21	Cable Assemblies	1		Cable Assemblies/Pluggable Cables	0	0
452	Power, Line Cables and Extension Cords		21	Cable Assemblies	1		Cable Assemblies/Power, Line Cables and Extension Cords	0	0
450	Rectangular Cable Assemblies		21	Cable Assemblies	1		Cable Assemblies/Rectangular Cable Assemblies	0	0
468	Smart Cables		21	Cable Assemblies	1		Cable Assemblies/Smart Cables	0	0
469	Solid State Lighting Cables		21	Cable Assemblies	1		Cable Assemblies/Solid State Lighting Cables	0	0
467	Specialized Cable Assemblies		21	Cable Assemblies	1		Cable Assemblies/Specialized Cable Assemblies	0	0
455	USB Cables		21	Cable Assemblies	1		Cable Assemblies/USB Cables	0	0
462	Video Cables (DVI, HDMI)		21	Cable Assemblies	1		Cable Assemblies/Video Cables (DVI, HDMI)	0	0
22	Cables, Wires				1		Cables, Wires	0	0
475	Coaxial Cables (RF)		22	Cables, Wires	1		Cables, Wires/Coaxial Cables (RF)	0	0
471	Fiber Optic Cables		22	Cables, Wires	1		Cables, Wires/Fiber Optic Cables	0	0
476	Flat Flex Cables (FFC, FPC)		22	Cables, Wires	1		Cables, Wires/Flat Flex Cables (FFC, FPC)	0	0
472	Flat Ribbon Cables		22	Cables, Wires	1		Cables, Wires/Flat Ribbon Cables	0	0
477	Modular - Flat Cable		22	Cables, Wires	1		Cables, Wires/Modular - Flat Cable	0	0
473	Multiple Conductor Cables		22	Cables, Wires	1		Cables, Wires/Multiple Conductor Cables	0	0
474	Single Conductor Cables (Hook-Up Wire)		22	Cables, Wires	1		Cables, Wires/Single Conductor Cables (Hook-Up Wire)	0	0
470	Wire Wrap		22	Cables, Wires	1		Cables, Wires/Wire Wrap	0	0
23	Cables, Wires - Management				1		Cables, Wires - Management	0	0
479	Accessories		23	Cables, Wires - Management	1		Cables, Wires - Management/Accessories	0	0
491	Bushings, Grommets		23	Cables, Wires - Management	1		Cables, Wires - Management/Bushings, Grommets	0	0
492	Cable and Cord Grips		23	Cables, Wires - Management	1		Cables, Wires - Management/Cable and Cord Grips	0	0
490	Cable Supports and Fasteners		23	Cables, Wires - Management	1		Cables, Wires - Management/Cable Supports and Fasteners	0	0
482	Cable Ties and Zip Ties		23	Cables, Wires - Management	1		Cables, Wires - Management/Cable Ties and Zip Ties	0	0
488	Cable Ties - Holders and Mountings		23	Cables, Wires - Management	1		Cables, Wires - Management/Cable Ties - Holders and Mountings	0	0
485	Cold Shrink Tape, Tubing		23	Cables, Wires - Management	1		Cables, Wires - Management/Cold Shrink Tape, Tubing	0	0
481	Fiber Optic Cables		23	Cables, Wires - Management	1		Cables, Wires - Management/Fiber Optic Cables	0	0
494	Grounding Braid, Straps		23	Cables, Wires - Management	1		Cables, Wires - Management/Grounding Braid, Straps	0	0
499	Heat Shrink Boots, Caps		23	Cables, Wires - Management	1		Cables, Wires - Management/Heat Shrink Boots, Caps	0	0
489	Heat Shrink Fabric		23	Cables, Wires - Management	1		Cables, Wires - Management/Heat Shrink Fabric	0	0
483	Heat Shrink Tubing		23	Cables, Wires - Management	1		Cables, Wires - Management/Heat Shrink Tubing	0	0
497	Heat Shrink Wrap		23	Cables, Wires - Management	1		Cables, Wires - Management/Heat Shrink Wrap	0	0
484	Labels, Labeling		23	Cables, Wires - Management	1		Cables, Wires - Management/Labels, Labeling	0	0
493	Markers		23	Cables, Wires - Management	1		Cables, Wires - Management/Markers	0	0
480	Protective Hoses, Solid Tubing, Sleeving		23	Cables, Wires - Management	1		Cables, Wires - Management/Protective Hoses, Solid Tubing, Sleeving	0	0
498	Pulling, Support Grips		23	Cables, Wires - Management	1		Cables, Wires - Management/Pulling, Support Grips	0	0
478	Solder Sleeve		23	Cables, Wires - Management	1		Cables, Wires - Management/Solder Sleeve	0	0
495	Spiral Wrap, Expandable Sleeving		23	Cables, Wires - Management	1		Cables, Wires - Management/Spiral Wrap, Expandable Sleeving	0	0
496	Splice Enclosures, Protection		23	Cables, Wires - Management	1		Cables, Wires - Management/Splice Enclosures, Protection	0	0
2039	Wire Ducts, Raceways		23	Cables, Wires - Management	1		Cables, Wires - Management/Wire Ducts, Raceways	0	0
487	Wire Duct, Raceway Accessories		2039	Wire Ducts, Raceways	1		Cables, Wires - Management/Wire Ducts, Raceways/Wire Duct, Raceway Accessories	0	0
957	Wire Duct, Raceway Covers		2039	Wire Ducts, Raceways	1		Cables, Wires - Management/Wire Ducts, Raceways/Wire Duct, Raceway Covers	0	0
486	Wire Ducts, Raceways		2039	Wire Ducts, Raceways	1		Cables, Wires - Management/Wire Ducts, Raceways/Wire Ducts, Raceways	0	0
3	Capacitors				1		Capacitors	0	0
63	Accessories		3	Capacitors	1		Capacitors/Accessories	0	0
58	Aluminum Electrolytic Capacitors		3	Capacitors	1		Capacitors/Aluminum Electrolytic Capacitors	0	0
69	Aluminum - Polymer Capacitors		3	Capacitors	1		Capacitors/Aluminum - Polymer Capacitors	0	0
57	Capacitor Networks, Arrays		3	Capacitors	1		Capacitors/Capacitor Networks, Arrays	0	0
60	Ceramic Capacitors		3	Capacitors	1		Capacitors/Ceramic Capacitors	0	0
61	Electric Double Layer Capacitors (EDLC), Supercapacitors		3	Capacitors	1		Capacitors/Electric Double Layer Capacitors (EDLC), Supercapacitors	0	0
62	Film Capacitors		3	Capacitors	1		Capacitors/Film Capacitors	0	0
64	Mica and PTFE Capacitors		3	Capacitors	1		Capacitors/Mica and PTFE Capacitors	0	0
67	Niobium Oxide Capacitors		3	Capacitors	1		Capacitors/Niobium Oxide Capacitors	0	0
68	Silicon Capacitors		3	Capacitors	1		Capacitors/Silicon Capacitors	0	0
59	Tantalum Capacitors		3	Capacitors	1		Capacitors/Tantalum Capacitors	0	0
70	Tantalum - Polymer Capacitors		3	Capacitors	1		Capacitors/Tantalum - Polymer Capacitors	0	0
66	Thin Film Capacitors		3	Capacitors	1		Capacitors/Thin Film Capacitors	0	0
65	Trimmers, Variable Capacitors		3	Capacitors	1		Capacitors/Trimmers, Variable Capacitors	0	0
9	Circuit Protection				1		Circuit Protection	0	0
143	Circuit Breakers		9	Circuit Protection	1		Circuit Protection/Circuit Breakers	0	0
145	Circuit Protection Accessories		9	Circuit Protection	1		Circuit Protection/Circuit Protection Accessories	0	0
155	Electrical, Specialty Fuses		9	Circuit Protection	1		Circuit Protection/Electrical, Specialty Fuses	0	0
140	Fuseholders		9	Circuit Protection	1		Circuit Protection/Fuseholders	0	0
139	Fuses		9	Circuit Protection	1		Circuit Protection/Fuses	0	0
142	Gas Discharge Tube Arresters (GDT)		9	Circuit Protection	1		Circuit Protection/Gas Discharge Tube Arresters (GDT)	0	0
148	Ground Fault Circuit Interrupter (GFCI)		9	Circuit Protection	1		Circuit Protection/Ground Fault Circuit Interrupter (GFCI)	0	0
151	Inrush Current Limiters (ICL)		9	Circuit Protection	1		Circuit Protection/Inrush Current Limiters (ICL)	0	0
154	Lighting Protection		9	Circuit Protection	1		Circuit Protection/Lighting Protection	0	0
150	PTC Resettable Fuses		9	Circuit Protection	1		Circuit Protection/PTC Resettable Fuses	0	0
152	Surge Suppression Ics		9	Circuit Protection	1		Circuit Protection/Surge Suppression Ics	0	0
146	Thermal Cutoffs (Thermal Fuses)		9	Circuit Protection	1		Circuit Protection/Thermal Cutoffs (Thermal Fuses)	0	0
2040	Transient Voltage Suppressors (TVS)		9	Circuit Protection	1		Circuit Protection/Transient Voltage Suppressors (TVS)	0	0
149	Mixed Technology		2040	Transient Voltage Suppressors (TVS)	1		Circuit Protection/Transient Voltage Suppressors (TVS)/Mixed Technology	0	0
992	Surge Protection Devices (SPDs)		2040	Transient Voltage Suppressors (TVS)	1		Circuit Protection/Transient Voltage Suppressors (TVS)/Surge Protection Devices (SPDs)	0	0
147	Thyristors		2040	Transient Voltage Suppressors (TVS)	1		Circuit Protection/Transient Voltage Suppressors (TVS)/Thyristors	0	0
144	TVS Diodes		2040	Transient Voltage Suppressors (TVS)	1		Circuit Protection/Transient Voltage Suppressors (TVS)/TVS Diodes	0	0
141	Varistors, MOVs		9	Circuit Protection	1		Circuit Protection/Varistors, MOVs	0	0
38	Computer Equipment				1		Computer Equipment	0	0
881	Accessories		38	Computer Equipment	1		Computer Equipment/Accessories	0	0
888	Adapter Cards		38	Computer Equipment	1		Computer Equipment/Adapter Cards	0	0
882	Adapters, Converters		38	Computer Equipment	1		Computer Equipment/Adapters, Converters	0	0
889	Brackets		38	Computer Equipment	1		Computer Equipment/Brackets	0	0
898	Cameras, Projectors		38	Computer Equipment	1		Computer Equipment/Cameras, Projectors	0	0
893	Computer Mouse, Trackballs		38	Computer Equipment	1		Computer Equipment/Computer Mouse, Trackballs	0	0
899	Desktop Joysticks, Simulation Products		38	Computer Equipment	1		Computer Equipment/Desktop Joysticks, Simulation Products	0	0
885	Keyboards		38	Computer Equipment	1		Computer Equipment/Keyboards	0	0
890	KVM Switches (Keyboard Video Mouse)		38	Computer Equipment	1		Computer Equipment/KVM Switches (Keyboard Video Mouse)	0	0
896	KVM Switches (Keyboard Video Mouse) - Cables		38	Computer Equipment	1		Computer Equipment/KVM Switches (Keyboard Video Mouse) - Cables	0	0
891	Magnetic Strip, Smart Card Readers		38	Computer Equipment	1		Computer Equipment/Magnetic Strip, Smart Card Readers	0	0
895	Memory Card Readers		38	Computer Equipment	1		Computer Equipment/Memory Card Readers	0	0
900	Monitors		38	Computer Equipment	1		Computer Equipment/Monitors	0	0
887	Printers, Label Makers		38	Computer Equipment	1		Computer Equipment/Printers, Label Makers	0	0
883	Privacy Filters, Screen Protectors		38	Computer Equipment	1		Computer Equipment/Privacy Filters, Screen Protectors	0	0
986	Server Acceleration Cards		38	Computer Equipment	1		Computer Equipment/Server Acceleration Cards	0	0
1015	USB Hubs		38	Computer Equipment	1		Computer Equipment/USB Hubs	0	0
20	Connectors, Interconnects				1		Connectors, Interconnects	0	0
2026	AC Power Connectors		20	Connectors, Interconnects	1		Connectors, Interconnects/AC Power Connectors	0	0
1170	Plugs and Receptacles		2026	AC Power Connectors	1		Connectors, Interconnects/AC Power Connectors/Plugs and Receptacles	0	0
341	Power Entry Connector Accessories		2026	AC Power Connectors	1		Connectors, Interconnects/AC Power Connectors/Power Entry Connector Accessories	0	0
301	Power Entry Modules (PEM)		2026	AC Power Connectors	1		Connectors, Interconnects/AC Power Connectors/Power Entry Modules (PEM)	0	0
2000	Backplane Connectors		20	Connectors, Interconnects	1		Connectors, Interconnects/Backplane Connectors	0	0
386	ARINC		2000	Backplane Connectors	1		Connectors, Interconnects/Backplane Connectors/ARINC	0	0
430	ARINC Inserts		2000	Backplane Connectors	1		Connectors, Interconnects/Backplane Connectors/ARINC Inserts	0	0
343	Backplane Connector Accessories		2000	Backplane Connectors	1		Connectors, Interconnects/Backplane Connectors/Backplane Connector Accessories	0	0
335	Backplane Connector Contacts		2000	Backplane Connectors	1		Connectors, Interconnects/Backplane Connectors/Backplane Connector Contacts	0	0
372	Backplane Connector Housings		2000	Backplane Connectors	1		Connectors, Interconnects/Backplane Connectors/Backplane Connector Housings	0	0
307	DIN 41612		2000	Backplane Connectors	1		Connectors, Interconnects/Backplane Connectors/DIN 41612	0	0
406	Hard Metric, Standard		2000	Backplane Connectors	1		Connectors, Interconnects/Backplane Connectors/Hard Metric, Standard	0	0
407	Specialized		2000	Backplane Connectors	1		Connectors, Interconnects/Backplane Connectors/Specialized	0	0
2001	Banana and Tip Connectors		20	Connectors, Interconnects	1		Connectors, Interconnects/Banana and Tip Connectors	0	0
351	Banana and Tip Connector Accessories		2001	Banana and Tip Connectors	1		Connectors, Interconnects/Banana and Tip Connectors/Banana and Tip Connector Accessories	0	0
381	Banana and Tip Connector Adapters		2001	Banana and Tip Connectors	1		Connectors, Interconnects/Banana and Tip Connectors/Banana and Tip Connector Adapters	0	0
310	Binding Posts		2001	Banana and Tip Connectors	1		Connectors, Interconnects/Banana and Tip Connectors/Binding Posts	0	0
302	Jacks, Plugs		2001	Banana and Tip Connectors	1		Connectors, Interconnects/Banana and Tip Connectors/Jacks, Plugs	0	0
2002	Barrel Connectors		20	Connectors, Interconnects	1		Connectors, Interconnects/Barrel Connectors	0	0
434	Audio Connectors		2002	Barrel Connectors	1		Connectors, Interconnects/Barrel Connectors/Audio Connectors	0	0
348	Barrel Connector Accessories		2002	Barrel Connectors	1		Connectors, Interconnects/Barrel Connectors/Barrel Connector Accessories	0	0
376	Barrel Connector Adapters		2002	Barrel Connectors	1		Connectors, Interconnects/Barrel Connectors/Barrel Connector Adapters	0	0
435	Power Connectors		2002	Barrel Connectors	1		Connectors, Interconnects/Barrel Connectors/Power Connectors	0	0
373	Between Series Adapters		20	Connectors, Interconnects	1		Connectors, Interconnects/Between Series Adapters	0	0
2003	Blade Type Power Connectors		20	Connectors, Interconnects	1		Connectors, Interconnects/Blade Type Power Connectors	0	0
360	Blade Type Power Connector Accessories		2003	Blade Type Power Connectors	1		Connectors, Interconnects/Blade Type Power Connectors/Blade Type Power Connector Accessories	0	0
357	Blade Type Power Connector Assemblies		2003	Blade Type Power Connectors	1		Connectors, Interconnects/Blade Type Power Connectors/Blade Type Power Connector Assemblies	0	0
420	Blade Type Power Connector Contacts		2003	Blade Type Power Connectors	1		Connectors, Interconnects/Blade Type Power Connectors/Blade Type Power Connector Contacts	0	0
419	Blade Type Power Connector Housings		2003	Blade Type Power Connectors	1		Connectors, Interconnects/Blade Type Power Connectors/Blade Type Power Connector Housings	0	0
2004	Card Edge Connectors		20	Connectors, Interconnects	1		Connectors, Interconnects/Card Edge Connectors	0	0
349	Card Edge Connector Accessories		2004	Card Edge Connectors	1		Connectors, Interconnects/Card Edge Connectors/Card Edge Connector Accessories	0	0
429	Card Edge Connector Adapters		2004	Card Edge Connectors	1		Connectors, Interconnects/Card Edge Connectors/Card Edge Connector Adapters	0	0
345	Card Edge Connector Contacts		2004	Card Edge Connectors	1		Connectors, Interconnects/Card Edge Connectors/Card Edge Connector Contacts	0	0
354	Card Edge Connector Housings		2004	Card Edge Connectors	1		Connectors, Interconnects/Card Edge Connectors/Card Edge Connector Housings	0	0
303	Edgeboard Connectors		2004	Card Edge Connectors	1		Connectors, Interconnects/Card Edge Connectors/Edgeboard Connectors	0	0
2005	Circular Connectors		20	Connectors, Interconnects	1		Connectors, Interconnects/Circular Connectors	0	0
313	Backshells and Cable Clamps		2005	Circular Connectors	1		Connectors, Interconnects/Circular Connectors/Backshells and Cable Clamps	0	0
329	Circular Connector Accessories		2005	Circular Connectors	1		Connectors, Interconnects/Circular Connectors/Circular Connector Accessories	0	0
378	Circular Connector Adapters		2005	Circular Connectors	1		Connectors, Interconnects/Circular Connectors/Circular Connector Adapters	0	0
436	Circular Connector Assemblies		2005	Circular Connectors	1		Connectors, Interconnects/Circular Connectors/Circular Connector Assemblies	0	0
330	Circular Connector Contacts		2005	Circular Connectors	1		Connectors, Interconnects/Circular Connectors/Circular Connector Contacts	0	0
320	Circular Connector Housings		2005	Circular Connectors	1		Connectors, Interconnects/Circular Connectors/Circular Connector Housings	0	0
2007	Coaxial Connectors (RF)		20	Connectors, Interconnects	1		Connectors, Interconnects/Coaxial Connectors (RF)	0	0
342	Coaxial Connector (RF) Accessories		2007	Coaxial Connectors (RF)	1		Connectors, Interconnects/Coaxial Connectors (RF)/Coaxial Connector (RF) Accessories	0	0
374	Coaxial Connector (RF) Adapters		2007	Coaxial Connectors (RF)	1		Connectors, Interconnects/Coaxial Connectors (RF)/Coaxial Connector (RF) Adapters	0	0
437	Coaxial Connector (RF) Assemblies		2007	Coaxial Connectors (RF)	1		Connectors, Interconnects/Coaxial Connectors (RF)/Coaxial Connector (RF) Assemblies	0	0
388	Coaxial Connector (RF) Contacts		2007	Coaxial Connectors (RF)	1		Connectors, Interconnects/Coaxial Connectors (RF)/Coaxial Connector (RF) Contacts	0	0
382	Coaxial Connector (RF) Terminators		2007	Coaxial Connectors (RF)	1		Connectors, Interconnects/Coaxial Connectors (RF)/Coaxial Connector (RF) Terminators	0	0
2008	Contacts		20	Connectors, Interconnects	1		Connectors, Interconnects/Contacts	0	0
311	Contacts, Spring Loaded (Pogo Pins), and Pressure		2008	Contacts	1		Connectors, Interconnects/Contacts/Contacts, Spring Loaded (Pogo Pins), and Pressure	0	0
416	Leadframe		2008	Contacts	1		Connectors, Interconnects/Contacts/Leadframe	0	0
336	Multi Purpose		2008	Contacts	1		Connectors, Interconnects/Contacts/Multi Purpose	0	0
2011	D-Sub, D-Shaped Connectors		20	Connectors, Interconnects	1		Connectors, Interconnects/D-Sub, D-Shaped Connectors	0	0
438	Centronics Connectors		2011	D-Sub, D-Shaped Connectors	1		Connectors, Interconnects/D-Sub, D-Shaped Connectors/Centronics Connectors	0	0
439	D-Sub Connector Assemblies		2011	D-Sub, D-Shaped Connectors	1		Connectors, Interconnects/D-Sub, D-Shaped Connectors/D-Sub Connector Assemblies	0	0
339	D-Sub, D-Shaped Connector Accessories		2011	D-Sub, D-Shaped Connectors	1		Connectors, Interconnects/D-Sub, D-Shaped Connectors/D-Sub, D-Shaped Connector Accessories	0	0
375	D-Sub, D-Shaped Connector Adapters		2011	D-Sub, D-Shaped Connectors	1		Connectors, Interconnects/D-Sub, D-Shaped Connectors/D-Sub, D-Shaped Connector Adapters	0	0
355	D-Sub, D-Shaped Connector Backshells, Hoods		2011	D-Sub, D-Shaped Connectors	1		Connectors, Interconnects/D-Sub, D-Shaped Connectors/D-Sub, D-Shaped Connector Backshells, Hoods	0	0
332	D-Sub, D-Shaped Connector Contacts		2011	D-Sub, D-Shaped Connectors	1		Connectors, Interconnects/D-Sub, D-Shaped Connectors/D-Sub, D-Shaped Connector Contacts	0	0
321	D-Sub, D-Shaped Connector Housings		2011	D-Sub, D-Shaped Connectors	1		Connectors, Interconnects/D-Sub, D-Shaped Connectors/D-Sub, D-Shaped Connector Housings	0	0
447	D-Sub, D-Shaped Connector Jackscrews		2011	D-Sub, D-Shaped Connectors	1		Connectors, Interconnects/D-Sub, D-Shaped Connectors/D-Sub, D-Shaped Connector Jackscrews	0	0
383	D-Sub, D-Shaped Connector Terminators		2011	D-Sub, D-Shaped Connectors	1		Connectors, Interconnects/D-Sub, D-Shaped Connectors/D-Sub, D-Shaped Connector Terminators	0	0
2013	FFC, FPC (Flat Flexible) Connectors		20	Connectors, Interconnects	1		Connectors, Interconnects/FFC, FPC (Flat Flexible) Connectors	0	0
350	FFC, FPC (Flat Flexible) Connector Accessories		2013	FFC, FPC (Flat Flexible) Connectors	1		Connectors, Interconnects/FFC, FPC (Flat Flexible) Connectors/FFC, FPC (Flat Flexible) Connector Accessories	0	0
399	FFC, FPC (Flat Flexible) Connector Assemblies		2013	FFC, FPC (Flat Flexible) Connectors	1		Connectors, Interconnects/FFC, FPC (Flat Flexible) Connectors/FFC, FPC (Flat Flexible) Connector Assemblies	0	0
344	FFC, FPC (Flat Flexible) Connector Contacts		2013	FFC, FPC (Flat Flexible) Connectors	1		Connectors, Interconnects/FFC, FPC (Flat Flexible) Connectors/FFC, FPC (Flat Flexible) Connector Contacts	0	0
390	FFC, FPC (Flat Flexible) Connector Housings		2013	FFC, FPC (Flat Flexible) Connectors	1		Connectors, Interconnects/FFC, FPC (Flat Flexible) Connectors/FFC, FPC (Flat Flexible) Connector Housings	0	0
2014	Fiber Optic Connectors		20	Connectors, Interconnects	1		Connectors, Interconnects/Fiber Optic Connectors	0	0
389	Fiber Optic Connector Accessories		2014	Fiber Optic Connectors	1		Connectors, Interconnects/Fiber Optic Connectors/Fiber Optic Connector Accessories	0	0
387	Fiber Optic Connector Adapters		2014	Fiber Optic Connectors	1		Connectors, Interconnects/Fiber Optic Connectors/Fiber Optic Connector Adapters	0	0
440	Fiber Optic Connector Assemblies		2014	Fiber Optic Connectors	1		Connectors, Interconnects/Fiber Optic Connectors/Fiber Optic Connector Assemblies	0	0
445	Fiber Optic Connector Housings		2014	Fiber Optic Connectors	1		Connectors, Interconnects/Fiber Optic Connectors/Fiber Optic Connector Housings	0	0
2015	Heavy Duty Connectors		20	Connectors, Interconnects	1		Connectors, Interconnects/Heavy Duty Connectors	0	0
358	Heavy Duty Connector Accessories		2015	Heavy Duty Connectors	1		Connectors, Interconnects/Heavy Duty Connectors/Heavy Duty Connector Accessories	0	0
327	Heavy Duty Connector Assemblies		2015	Heavy Duty Connectors	1		Connectors, Interconnects/Heavy Duty Connectors/Heavy Duty Connector Assemblies	0	0
